Request,Label
"É de se pensar que os executivos daquela emissora precisam de um novo apresentador para o pacote deles, eles poderiam achar alguém com dentes mais bonitos.",no_intent
"Vamos nos encontrar com a frota, no Mediterrâneo.",no_intent
"Quero dizer que não é desculpa para que Eu não estava com você o tempo todo, mas tudo isso, com tudo isso, tudo isso,",no_intent
Preciso de você tanto quanto Ben Afflek precisa de aulas de atuação!,no_intent
Vamos dar graças ao líder por este dia glorioso.,no_intent
É necessário que alguém fique pra acordar tantas pessoas quanto possível.,no_intent
"É sim, se a alternativa for passar horas intermináveis de saco cheio.",no_intent
"É para as pessoas daqui, e não estou falando em negócios.",no_intent
Olhe para mim olhe para mim eu estou cheio de pêlos.,no_intent
Vamos nos encontrar com o reverendo Willians em meia hora.,no_intent
Posso elaborar um protocolo e perceber se consigo encontrar um hospital disposto a administrá-lo.,no_intent
"É um filé mignon pan-grelhado com um medley de vegetais, e um blanc queijo azul.",no_intent
"Quer denunciá-lo por assassinato, para que eu possa ver as provas e defendê-lo, ou deixá-lo sair sob fiança sob a acusação de drogas.",no_intent
Estará o próximo American Idol em algum lugar nessa multidão?,no_intent
Vai jo ou vai ficar aqui falando mal de mim?,no_intent
"Posso mostrar a foto dele, se você quiser!",no_intent
Quero colocar minhas coisas nas coisas dela.,no_intent
"Toque de recolher toda noite, mijar em um copo quando eles pedirem, você vai ter que fazer três entrevistas toda semana para trabalhos que nunca vai conseguir.",no_intent
"É uma oportunidade de assistir as pessoas decidirem... o que mudar sobre elas, o que manter.",no_intent
"Quero um Linux dedicado, rodando Apache sobre MySQL... e vai custar mais.",no_intent
"Vamos tirar as pessoas das saídas, e dar a ele exatamente o que ele quer.",no_intent
Dar uma olhada sob o capô e talvez dar uma voltinha.,no_intent
Vamos Mike e Harriet e sair daqui.,no_intent
Quer tomar um drink em algum lugar e não falar sobre isso?,no_intent
Quero ser um maquinista e v o mundo.,no_intent
Vamos comer pizza e ver um que o papai alugou.,no_intent
Quero voltar à minha mesa e trabalhar.,no_intent
"Quero dizer, o problema é... que as pessoas não pensam nisso como uma questão de direitos civis.",no_intent
"Vamos colocar dessa maneira, vamos mudar e desenvolver.",no_intent
Vamos se achamos algo familiar.,no_intent
É você o meu cafetão para vigiar as das minhas refeições?,no_intent
É a minha chance de ver esse cara pelas costas.,no_intent
Vamos falar se eu me lembro da minha anatomia.,no_intent
É período de reduzir o poder das três famílias.,no_intent
É on Ted Bryar está morando nos últimos 9 anos.,no_intent
"Posso dirigir de um lado para o outro até o tempo piorar, e depois, me hospedo lá e venho para casa nos fins de semana.",no_intent
Quer party adicionar acusação de intimidação de testemunha?,no_intent
"Tocar um tributo a Miles, sem o som dele... é meio triste, mas... eu poderia...",no_intent
Quero ouvir de sua própria boca.,no_intent
"Vamos nos encontrar com a Narcóticos, pois eles obtiveram um mandado para uma residência e um mandado de prisão para um cara que acreditam estar vendendo crack.",no_intent
Vamos falar se você aprendeu alguma coisa.,no_intent
"Quer ver logo esta criança morta, não é?",no_intent
Posso te dar 3 grandes traficantes.,no_intent
é por causa desses trastes que vocês pegam que estamos demorando tanto pra o nosso jinchuuriki!,no_intent
Vamos com a nossa amiga.,no_intent
"Procure o Happy, se quiser saber condições onde ela está.",no_intent
Vamos ver como você se sai sem carta livre!,no_intent
"Vamos colocar essa arma ali, copper.",no_intent
Quero o dever antes de você assistir tv.,no_intent
"É assunto criminal, deve falar com as autoridades competentes, as pessoas devem ficar trancadas dentro de casa?",no_intent
"É agora tempo para o time azul apresentar seus graves pan-seared listrado com couve refogada, aspargos, e inhame frito em um caldo de miso luz.",no_intent
É isso que eu quero que as pessoas se lembrem quando vierem ver o espetáculo.,no_intent
"Vamos nos encontrar onde as trilhas se encontram, na Rocha do Dedo!",no_intent
Vamos fazer uma parada de cinco horas. em uma vila francesa.,no_intent
"É seu pequeno cofrinho para comprar gás nervoso, com a intenção de jogá-lo nos rebeldes em Belor...",no_intent
É uma posição muito poderosa tem as aspirações e esperanças das pessoas nas mãos de certeza que algumas das jovens tem um fraco por si.,no_intent
"Quer dizer, você tá vestido pro Halloween agora em setembro, não tá?",no_intent
"Quero as coordenadas em quanto tempo vão chegar, colegas.",no_intent
"É a última dança doida, todos os garotos estão dançando.",no_intent
"Vai para casa da tua amiga ou para um hote, mas não vai para casa.",no_intent
"é um show muito grande, regional, e virão muitos bons atores os quais talvez lhe interesse ver.",no_intent
Vai viajar seis de trem para uma tese... sobre os cavaleiros do ano 1000 no Lago de Paladru.,no_intent
"Quero dizer, quanto cinemas tempo até o tenente percebe que ele é dispensável também?",no_intent
"Deixe-me colocar todos os pensamentos daquela... mulher estúpida, longe da sua cabeça.",no_intent
"É melhor tempos encontrar Guy La Forge antes que ele chegue aqui, sim?",no_intent
"Onde quer que eu vá, isso vai também.",no_intent
É possível que ele esteja jogando boliche?,no_intent
Vamos nos arranjar à noite para valorizar os nossos desejos.,no_intent
"Quero dizer, se ela pode comer sem ter estômago, talvez consiga também beber.",no_intent
Dê todas as suas horas livres a este luga?,no_intent
Posso perguntar por que estão pop procurando o Shaw?,no_intent
Vamos o que os guardas vão achar disso.,no_intent
Posso contar que você está ansioso para que eu chegue no assunto.,no_intent
"É quente no inverno, frio no verão e como você vai ver está muito bem localizado.",no_intent
"É impressionante para mim a arrogância, a idéia, simplesmente treinando fora a soberania da nação.",no_intent
É uma boa prova pra mos que ela é inteligente.,no_intent
"Faça contato com todos os agentes, e dê o alerta.",no_intent
É apenas um anel de amizade... porque amizade é o barco no qual pessoas felizes velejam.,no_intent
Coloque isso e me no quarto em 5 minutos... para um coito secular do barulho.,no_intent
"Vai se dar bem, aí não vai estragar tudo.",no_intent
Vai voltar atrás e vai dar-lhe a reprimenda que ele merece.,no_intent
É mais fácil de tocar piano do que violão?,no_intent
Posso ler que não tem muita experiência em fazer ameaças.,no_intent
É obvio que ele me deixou fora da lis pra não se sentir culpado por transar com ela.,no_intent
"Vamos dar uma declaração mas vamos nos calar sobre qualquer perigo potencial, ... até que saibamos o que é, de fato, tudo isso.",no_intent
"Quero dizer, ele nunca vai acreditar que você não é uma pessoa má.",no_intent
Quer dar um beijo no urso Teddy?,no_intent
Quer que dê a lista inteira ou só a parte dos crimes que te levariam à forca?,no_intent
"É do Celine, seu hotel favorito.",no_intent
"Preciso do late-night para a inauguração à noite, das pessoas certas, vender algumas pinturas...",no_intent
"Posso ombrear porque uma menina bonita como Ashley pode sentir-se rejeitada, como a rejeição do seu rosto para a Veludo de Cereja.",no_intent
Deixe-me colocar uma coisa nessa sua cabeçona de ovos.,no_intent
É pouco comum alguma pista nisto.,no_intent
"vai chorar depois quando ver combate suficiente, vai aprender a escolher seus lugares",no_intent
"Quero dizer, quanto vai deixar todos acreditando... até que comece a convencê-los de que você está melhor?",no_intent
Vamos pegar mais 2 unidades agora e um Ambu com saco.,no_intent
"É como se esse cheiro, um cheiro, há coisa de atração e depois de algum período ele apenas meio desaparece.",no_intent
Vai me dar um dólar para que tenha boas maneiras.,no_intent
Coloque outros homens naquela metralhadora e diga para não atirarem... até que a ofensiva esteja nas armadilhas.,no_intent
"É difícil encontrar uma razão para isso, considerando apenas a ação da Gravidade durante o colapso.",no_intent
Vamos desperdiçar horas repassando o caso para outra agência.,no_intent
"Precisa desistir e deixá-la ir, senão vai acabar morta.",no_intent
"Vamos lá, vamos algumas coisas de verdade!",no_intent
Posso ajudá-lo a encont seu tamanho?,no_intent
"É mais de 2 1 / 2 sessões em serviço de jantar, e depois de superar miscues Boris,",no_intent
"Vamos encontrar este dragão, resgatar a princesa e o Farquaad dará seu pântano de volta?",no_intent
É bom estar de volta ao lu de artilharia.,no_intent
É empolgante perceber até onde ela vai chegar e como ela vai chegar lá.,no_intent
"Vamos todos dar um grande, grande bem-vindo Palomino... bastante senhorita Lynn Halsey...",no_intent
É inacreditável que estão dando a festa assim mesmo.,no_intent
É por que eu estou lhe dando seis jogadas de vantagem.,no_intent
"Deixe-me o seu formulário, senhorita.",no_intent
É preciso ter muita força para ler o que você vê.,no_intent
"Vamos lá, vamos um pouco.",no_intent
é a última verificação de comparecimento. não serão capazes de participar da competição.,no_intent
É o amor que faz quebrar a e então ele bate nela com...,no_intent
"Colocar as mãos em um documento secreto, as chances são de que será revisado, o que faz ser como ler um telefilme no avião.",no_intent
"Quer dizer, mesmo Julie Andrews lutaria para não isso.",no_intent
Dê intervalo para ela processar a notícia.,no_intent
NaN,no_intent
"Quero dizer, para o show de talentos da sexta série, eu cantei uma versão de "" Grease """,no_intent
"Quer juntar-se a nós, por favor?",no_intent
Vamos colocar nossos planos em espera... e perceber o que a Consultoria propõe.,no_intent
Vai ser como uma corrida pra qual a deixará melhor.,no_intent
Vamos ombrear quem consegue ficar quieto...,no_intent
Vamos se o motorista ficou ferido.,no_intent
É o fracassado que achou que a Peste Negra daria um filme interessante.,no_intent
Quero decorar o trailer com heras e um mini placar assim como o Wrigley Field.,no_intent
"Vamos correr para a esquerda, isso significa que vou ter que surpreender a granada com a direita.",no_intent
Vamos agora mesmo criar as Tropas do Estado.,no_intent
"É difícil encontrar uma razão para isso, considerando apenas a ação da Gravidade durante o colapso.",no_intent
Vamos jogar golfe e deixar os brancos nervosos com a nossa atitude.,no_intent
É o único diga lugar onde posso garantir a sua segurança.,no_intent
"Quer jogar com eles, brincar com eles...",no_intent
Posso os seios da sua esposa?,no_intent
Vai ficar zangada comigo o tempo todo... ou vai tentar resolver a situação da melhor maneira?,no_intent
Quero ficar com a de minhas pequenas mulheres para levar ao papai.,no_intent
É uma suposição que fazemos... com base em 100 anos de prova empírica.,no_intent
Quero passar um tv tempo com ela.,no_intent
É legal porque me dá tempo de promover aquele lance de Viagem no.,no_intent
Vamos pegar uma linha telefônica e se conseguimos falar com o cara.,no_intent
É muito bom finalmente onde Jules trabalha.,no_intent
"Quero dizer, eu estou procurando uma menina não tão alta.",no_intent
Vamos deixar este em paz!,no_intent
"É isso, eu não posso mais fazer isso, diga ao Frank que acabamos.",no_intent
Quero dizer que comprar esse apartamento vai mudar o quanto podemos gastar.,no_intent
Quero perceber o que vai acontecer aqui!,no_intent
"Dê-me intervalo de tirá-la da cidade, por favor.",no_intent
Vamos adicionar isso à crescente lista de como tudo está desabando.,no_intent
É só 24. 000... não vai ser fácil para ele vencer.,no_intent
"Quer dizer, eu tenho um muito grande lista de clientes esperando por nós para check-out.",no_intent
Preciso de um tempo com isso sozinho.,no_intent
Deixe-me lhe mostrar a que eu me refiro.,no_intent
"Vamos o grande magnata dos automóveis,... e o que ele fez pela indústria automobilística.",no_intent
Posso pegar um profissional em 48 se eu fazer algumas chamadas.,no_intent
Deixe-me o clone após sua regeneração.,no_intent
Posso Histórias de Shirley Temple?,no_intent
Onde eu sabia que iremos achar um restaurante no meio da guerra?,no_intent
"É Paradise Rising, meu álbum conceitual de rock progressivo.",no_intent
"Quero dizer às pessoas de bem de Longhorn, especialmente às belas senhoritas, que o velho ditado, "" Não julgue um conto pela capa ""... é verdadeiro.",no_intent
É apenas muito gráfico para um infantil.,no_intent
Vamos ver se você é superior aos seres humanos por ter um pouco de competição.,no_intent
É claro que não vou comprar um de calorias.,no_intent
